student_username,student_idnumber,firstname,lastname,current_academic_year,target_academic_year,current_board_code,current_school_code,current_medium_code,current_grade_code,current_stream_code,current_division_code,current_cohort_code,result_status,promotion_decision,target_board_code,target_school_code,target_medium_code,target_grade_code,target_stream_code,target_division_code,target_cohort_code,new_roll_no,effective_date,remove_from_previous_cohort,update_user_profile,notify_parent,remarks
dps.stu.03525,DPS26-03525,Neil,Joshi,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,E,DPS-2026-GSEB-HIN-STD10-GEN-E,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,E,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03526,DPS26-03526,Tara,Trivedi,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,E,DPS-2026-GSEB-HIN-STD10-GEN-E,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,E,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03527,DPS26-03527,Harsh,Parmar,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,E,DPS-2026-GSEB-HIN-STD10-GEN-E,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,E,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03528,DPS26-03528,Aesha,Solanki,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,E,DPS-2026-GSEB-HIN-STD10-GEN-E,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,E,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03529,DPS26-03529,Yash,Thakkar,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,E,DPS-2026-GSEB-HIN-STD10-GEN-E,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,E,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03530,DPS26-03530,Kiara,Prajapati,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,E,DPS-2026-GSEB-HIN-STD10-GEN-E,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,E,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03531,DPS26-03531,Rudra,Chauhan,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,E,DPS-2026-GSEB-HIN-STD10-GEN-E,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,E,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03532,DPS26-03532,Janvi,Rathod,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,E,DPS-2026-GSEB-HIN-STD10-GEN-E,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,E,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03533,DPS26-03533,Om,Vyas,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,E,DPS-2026-GSEB-HIN-STD10-GEN-E,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,E,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03534,DPS26-03534,Pihu,Dave,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,E,DPS-2026-GSEB-HIN-STD10-GEN-E,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,E,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03535,DPS26-03535,Manan,Bhatt,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,E,DPS-2026-GSEB-HIN-STD10-GEN-E,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,E,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03536,DPS26-03536,Hetvi,Panchal,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,E,DPS-2026-GSEB-HIN-STD10-GEN-E,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,E,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03537,DPS26-03537,Aryan,Makwana,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,E,DPS-2026-GSEB-HIN-STD10-GEN-E,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,E,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03538,DPS26-03538,Prisha,Jadeja,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,E,DPS-2026-GSEB-HIN-STD10-GEN-E,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,E,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03539,DPS26-03539,Shaurya,Gohil,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,E,DPS-2026-GSEB-HIN-STD10-GEN-E,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,E,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03540,DPS26-03540,Riddhi,Barot,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,E,DPS-2026-GSEB-HIN-STD10-GEN-E,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,E,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03541,DPS26-03541,Darsh,Patel,2026-2027,2027-2028,GSEB,DPS,GUJ,STD10,GEN,F,DPS-2026-GSEB-GUJ-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,GUJ,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03542,DPS26-03542,Khushi,Shah,2026-2027,2027-2028,GSEB,DPS,GUJ,STD10,GEN,F,DPS-2026-GSEB-GUJ-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,GUJ,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03543,DPS26-03543,Ved,Desai,2026-2027,2027-2028,GSEB,DPS,GUJ,STD10,GEN,F,DPS-2026-GSEB-GUJ-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,GUJ,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03544,DPS26-03544,Niyati,Mehta,2026-2027,2027-2028,GSEB,DPS,GUJ,STD10,GEN,F,DPS-2026-GSEB-GUJ-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,GUJ,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03545,DPS26-03545,Jay,Joshi,2026-2027,2027-2028,GSEB,DPS,GUJ,STD10,GEN,F,DPS-2026-GSEB-GUJ-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,GUJ,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03546,DPS26-03546,Aarohi,Trivedi,2026-2027,2027-2028,GSEB,DPS,GUJ,STD10,GEN,F,DPS-2026-GSEB-GUJ-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,GUJ,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03547,DPS26-03547,Samarth,Parmar,2026-2027,2027-2028,GSEB,DPS,GUJ,STD10,GEN,F,DPS-2026-GSEB-GUJ-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,GUJ,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03548,DPS26-03548,Tanvi,Solanki,2026-2027,2027-2028,GSEB,DPS,GUJ,STD10,GEN,F,DPS-2026-GSEB-GUJ-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,GUJ,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03549,DPS26-03549,Rohan,Thakkar,2026-2027,2027-2028,GSEB,DPS,GUJ,STD10,GEN,F,DPS-2026-GSEB-GUJ-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,GUJ,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03550,DPS26-03550,Bhakti,Prajapati,2026-2027,2027-2028,GSEB,DPS,GUJ,STD10,GEN,F,DPS-2026-GSEB-GUJ-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,GUJ,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03551,DPS26-03551,Aarav,Chauhan,2026-2027,2027-2028,GSEB,DPS,GUJ,STD10,GEN,F,DPS-2026-GSEB-GUJ-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,GUJ,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03552,DPS26-03552,Aditi,Rathod,2026-2027,2027-2028,GSEB,DPS,GUJ,STD10,GEN,F,DPS-2026-GSEB-GUJ-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,GUJ,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03553,DPS26-03553,Vihaan,Vyas,2026-2027,2027-2028,GSEB,DPS,GUJ,STD10,GEN,F,DPS-2026-GSEB-GUJ-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,GUJ,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03554,DPS26-03554,Ananya,Dave,2026-2027,2027-2028,GSEB,DPS,GUJ,STD10,GEN,F,DPS-2026-GSEB-GUJ-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,GUJ,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03555,DPS26-03555,Ishaan,Bhatt,2026-2027,2027-2028,GSEB,DPS,GUJ,STD10,GEN,F,DPS-2026-GSEB-GUJ-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,GUJ,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03556,DPS26-03556,Diya,Panchal,2026-2027,2027-2028,GSEB,DPS,GUJ,STD10,GEN,F,DPS-2026-GSEB-GUJ-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,GUJ,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03557,DPS26-03557,Kabir,Makwana,2026-2027,2027-2028,GSEB,DPS,GUJ,STD10,GEN,F,DPS-2026-GSEB-GUJ-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,GUJ,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03558,DPS26-03558,Myra,Jadeja,2026-2027,2027-2028,GSEB,DPS,GUJ,STD10,GEN,F,DPS-2026-GSEB-GUJ-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,GUJ,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03559,DPS26-03559,Reyansh,Gohil,2026-2027,2027-2028,GSEB,DPS,GUJ,STD10,GEN,F,DPS-2026-GSEB-GUJ-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,GUJ,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03560,DPS26-03560,Saanvi,Barot,2026-2027,2027-2028,GSEB,DPS,GUJ,STD10,GEN,F,DPS-2026-GSEB-GUJ-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,GUJ,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03561,DPS26-03561,Krish,Patel,2026-2027,2027-2028,GSEB,DPS,ENG,STD10,GEN,F,DPS-2026-GSEB-ENG-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,ENG,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03562,DPS26-03562,Riya,Shah,2026-2027,2027-2028,GSEB,DPS,ENG,STD10,GEN,F,DPS-2026-GSEB-ENG-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,ENG,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03563,DPS26-03563,Arjun,Desai,2026-2027,2027-2028,GSEB,DPS,ENG,STD10,GEN,F,DPS-2026-GSEB-ENG-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,ENG,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03564,DPS26-03564,Avni,Mehta,2026-2027,2027-2028,GSEB,DPS,ENG,STD10,GEN,F,DPS-2026-GSEB-ENG-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,ENG,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03565,DPS26-03565,Vivaan,Joshi,2026-2027,2027-2028,GSEB,DPS,ENG,STD10,GEN,F,DPS-2026-GSEB-ENG-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,ENG,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03566,DPS26-03566,Ira,Trivedi,2026-2027,2027-2028,GSEB,DPS,ENG,STD10,GEN,F,DPS-2026-GSEB-ENG-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,ENG,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03567,DPS26-03567,Dhruv,Parmar,2026-2027,2027-2028,GSEB,DPS,ENG,STD10,GEN,F,DPS-2026-GSEB-ENG-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,ENG,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03568,DPS26-03568,Kavya,Solanki,2026-2027,2027-2028,GSEB,DPS,ENG,STD10,GEN,F,DPS-2026-GSEB-ENG-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,ENG,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03569,DPS26-03569,Atharv,Thakkar,2026-2027,2027-2028,GSEB,DPS,ENG,STD10,GEN,F,DPS-2026-GSEB-ENG-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,ENG,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03570,DPS26-03570,Nisha,Prajapati,2026-2027,2027-2028,GSEB,DPS,ENG,STD10,GEN,F,DPS-2026-GSEB-ENG-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,ENG,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03571,DPS26-03571,Parth,Chauhan,2026-2027,2027-2028,GSEB,DPS,ENG,STD10,GEN,F,DPS-2026-GSEB-ENG-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,ENG,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03572,DPS26-03572,Jiya,Rathod,2026-2027,2027-2028,GSEB,DPS,ENG,STD10,GEN,F,DPS-2026-GSEB-ENG-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,ENG,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03573,DPS26-03573,Dev,Vyas,2026-2027,2027-2028,GSEB,DPS,ENG,STD10,GEN,F,DPS-2026-GSEB-ENG-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,ENG,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03574,DPS26-03574,Mahi,Dave,2026-2027,2027-2028,GSEB,DPS,ENG,STD10,GEN,F,DPS-2026-GSEB-ENG-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,ENG,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03575,DPS26-03575,Neil,Bhatt,2026-2027,2027-2028,GSEB,DPS,ENG,STD10,GEN,F,DPS-2026-GSEB-ENG-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,ENG,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03576,DPS26-03576,Tara,Panchal,2026-2027,2027-2028,GSEB,DPS,ENG,STD10,GEN,F,DPS-2026-GSEB-ENG-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,ENG,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03577,DPS26-03577,Harsh,Makwana,2026-2027,2027-2028,GSEB,DPS,ENG,STD10,GEN,F,DPS-2026-GSEB-ENG-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,ENG,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03578,DPS26-03578,Aesha,Jadeja,2026-2027,2027-2028,GSEB,DPS,ENG,STD10,GEN,F,DPS-2026-GSEB-ENG-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,ENG,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03579,DPS26-03579,Yash,Gohil,2026-2027,2027-2028,GSEB,DPS,ENG,STD10,GEN,F,DPS-2026-GSEB-ENG-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,ENG,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03580,DPS26-03580,Kiara,Barot,2026-2027,2027-2028,GSEB,DPS,ENG,STD10,GEN,F,DPS-2026-GSEB-ENG-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,ENG,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03581,DPS26-03581,Rudra,Patel,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,F,DPS-2026-GSEB-HIN-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03582,DPS26-03582,Janvi,Shah,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,F,DPS-2026-GSEB-HIN-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03583,DPS26-03583,Om,Desai,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,F,DPS-2026-GSEB-HIN-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03584,DPS26-03584,Pihu,Mehta,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,F,DPS-2026-GSEB-HIN-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03585,DPS26-03585,Manan,Joshi,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,F,DPS-2026-GSEB-HIN-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03586,DPS26-03586,Hetvi,Trivedi,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,F,DPS-2026-GSEB-HIN-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03587,DPS26-03587,Aryan,Parmar,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,F,DPS-2026-GSEB-HIN-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03588,DPS26-03588,Prisha,Solanki,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,F,DPS-2026-GSEB-HIN-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03589,DPS26-03589,Shaurya,Thakkar,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,F,DPS-2026-GSEB-HIN-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03590,DPS26-03590,Riddhi,Prajapati,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,F,DPS-2026-GSEB-HIN-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03591,DPS26-03591,Darsh,Chauhan,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,F,DPS-2026-GSEB-HIN-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03592,DPS26-03592,Khushi,Rathod,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,F,DPS-2026-GSEB-HIN-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03593,DPS26-03593,Ved,Vyas,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,F,DPS-2026-GSEB-HIN-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03594,DPS26-03594,Niyati,Dave,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,F,DPS-2026-GSEB-HIN-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03595,DPS26-03595,Jay,Bhatt,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,F,DPS-2026-GSEB-HIN-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03596,DPS26-03596,Aarohi,Panchal,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,F,DPS-2026-GSEB-HIN-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03597,DPS26-03597,Samarth,Makwana,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,F,DPS-2026-GSEB-HIN-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03598,DPS26-03598,Tanvi,Jadeja,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,F,DPS-2026-GSEB-HIN-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03599,DPS26-03599,Rohan,Gohil,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,F,DPS-2026-GSEB-HIN-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03600,DPS26-03600,Bhakti,Barot,2026-2027,2027-2028,GSEB,DPS,HIN,STD10,GEN,F,DPS-2026-GSEB-HIN-STD10-GEN-F,PENDING,MANUAL_REVIEW,GSEB,DPS,HIN,STD11,,F,,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03601,DPS26-03601,Aarav,Patel,2026-2027,2027-2028,GSEB,DPS,GUJ,STD11,SCI,A,DPS-2026-GSEB-GUJ-STD11-SCI-A,PENDING,PROMOTED,GSEB,DPS,GUJ,STD12,SCI,A,DPS-2027-GSEB-GUJ-STD12-SCI-A,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03602,DPS26-03602,Aditi,Shah,2026-2027,2027-2028,GSEB,DPS,GUJ,STD11,SCI,A,DPS-2026-GSEB-GUJ-STD11-SCI-A,PENDING,PROMOTED,GSEB,DPS,GUJ,STD12,SCI,A,DPS-2027-GSEB-GUJ-STD12-SCI-A,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03603,DPS26-03603,Vihaan,Desai,2026-2027,2027-2028,GSEB,DPS,GUJ,STD11,SCI,A,DPS-2026-GSEB-GUJ-STD11-SCI-A,PENDING,PROMOTED,GSEB,DPS,GUJ,STD12,SCI,A,DPS-2027-GSEB-GUJ-STD12-SCI-A,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03604,DPS26-03604,Ananya,Mehta,2026-2027,2027-2028,GSEB,DPS,GUJ,STD11,SCI,A,DPS-2026-GSEB-GUJ-STD11-SCI-A,PENDING,PROMOTED,GSEB,DPS,GUJ,STD12,SCI,A,DPS-2027-GSEB-GUJ-STD12-SCI-A,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.03605,DPS26-03605,Ishaan,Joshi,2026-2027,2027-2028,GSEB,DPS,GUJ,STD11,SCI,A,DPS-2026-GSEB-GUJ-STD11-SCI-A,PENDING,PROMOTED,GSEB,DPS,GUJ,STD12,SCI,A,DPS-2027-GSEB-GUJ-STD12-SCI-A,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
